Degree_difference,Max_degree,Avg_degree,MIN_distance,Avg_cluster_coef,Avg_jaccard,Hyper_jaccard,Adamic_adar,Answer
28,29,8.75,1,0.09564860426929392,0.0,0.0,0.0,0
68,79,33.25,1,0.1644153983370661,0.05417505570066106,0.004901960784313725,696.9067304703229,1
14,14,7.0,7,0.038011695906432746,0.0,0.0,0.0,1
5,47,44.5,7,0.17327045818390718,0.008403361344537815,0.008403361344537815,1999.9330765777268,0
16,26,16.0,1,0.07792824459491125,0.08009242219768535,0.02127659574468085,256.9328386114772,0
9,26,21.5,1,0.09543290043290044,0.11904761904761904,0.11904761904761904,1859.1843164218951,1
2,5,4.0,1,0.3666666666666667,0.375,0.375,195.84087921174427,0
5,10,7.5,7,0.16236559139784945,0.027777777777777776,0.027777777777777776,254.2943513046591,1
6,12,9.0,7,0.25677655677655675,0.030303030303030304,0.030303030303030304,562.6200641185771,1
57,60,22.333333333333332,1,0.4568079219455366,0.015873015873015872,0.0,686.3831000408362,0
35,38,16.0,1,0.46925503413706676,0.13809523809523808,0.015873015873015872,960.857641286624,0
34,116,99.0,7,0.0605365654073034,0.003194888178913738,0.003194888178913738,3287.818746151377,0
9,16,11.5,1,0.19055330634278003,0.13793103448275862,0.13793103448275862,466.16933453250397,0
4,19,17.0,7,0.1196605644546148,0.047619047619047616,0.047619047619047616,341.80478498880944,1
0,6,6.0,7,0.125,0.07142857142857142,0.07142857142857142,160.6493831188024,0
37,39,20.25,1,0.19211849843126744,0.017922278338945004,0.0,44.34447655612312,1
25,38,25.5,7,0.08519503546099291,0.016129032258064516,0.016129032258064516,602.9978474965744,1
5,6,3.5,7,0.5714285714285714,0.1111111111111111,0.1111111111111111,215.75600741870994,0
1,6,5.5,7,0.3047619047619048,0.045454545454545456,0.045454545454545456,442.11540853195106,0
7,10,7.75,1,0.2115817618913594,0.15793650793650793,0.0,14.639913516582073,1
56,109,81.0,7,0.24497243927739948,0.07035175879396985,0.07035175879396985,2198.8161796638074,0
37,42,23.5,1,0.18293226381461675,0.024390243902439025,0.024390243902439025,321.1323549654854,1
65,78,45.5,1,0.12729113384484228,0.04878048780487805,0.04878048780487805,1767.6173914432827,1
7,17,13.5,2,0.06682615629984051,0.0,0.0,894.779824785975,1
4,16,14.0,7,0.12885375494071144,0.030303030303030304,0.030303030303030304,515.4562398051627,0
2,2,1.0,7,0.0,0.0,0.0,0.0,1
7,9,5.5,1,0.7095238095238096,0.13636363636363635,0.13636363636363635,442.68157595969956,0
10,11,6.0,2,0.5769230769230769,0.0,0.0,9.359986681977432,1
5,6,3.5,2,0.023809523809523808,0.0,0.0,3.666069321177337,0
8,56,52.0,2,0.05149597938138756,0.0,0.0,1195.541316342025,0
114,133,59.333333333333336,1,0.04454394201368397,0.028705096073517122,0.005154639175257732,1553.1749555539545,0
21,23,11.6,1,0.38804799946068025,0.02978494623655914,0.0,6.9143814564274955,0
15,18,10.0,1,0.2717553688141923,0.08637601660857475,0.0,226.64445125686947,1
17,20,9.0,1,0.39140989729225023,0.2447786131996658,0.09523809523809523,100.20436030995886,1
8,28,24.0,7,0.09232946298984035,0.012987012987012988,0.012987012987012988,809.838270441821,0
119,128,41.375,1,0.090031055039383,0.018254863708262816,0.0,73.41713881132868,1
15,15,7.5,7,0.06578947368421052,0.0,0.0,0.0,1
1,2,1.5,2,0.16666666666666666,0.0,0.0,0.0,0
14,14,5.333333333333333,7,0.18975468975468976,0.027777777777777776,0.0,0.0,1
0,4,4.0,2,0.25,0.0,0.0,78.73688192978494,0
3,33,31.5,2,0.05700671877142465,0.0,0.0,1053.931325911788,0
8,9,5.0,2,0.14285714285714285,0.0,0.0,1.9660361436194012,1
5,8,5.0,2,0.09629629629629631,0.0,0.0,5.121031536232774,1
10,15,10.0,1,0.4516032841657263,0.11089181286549708,0.03508771929824561,473.9772542822943,0
23,38,26.5,7,0.17456720619282196,0.025974025974025976,0.025974025974025976,1402.0013692989269,1
11,13,8.25,1,0.22085042150831624,0.02692307692307692,0.0,4.993884017712293,1
12,12,6.0,7,0.027472527472527472,0.0,0.0,0.0,1
1,1,0.5,7,0.0,0.0,0.0,0.0,1
38,47,28.0,2,0.2898726250622643,0.0,0.0,750.6323948336465,1
51,79,53.5,1,0.1362203121136757,0.06532663316582915,0.06532663316582915,2533.957033773261,1
2,8,7.0,1,0.3380952380952381,0.18181818181818182,0.18181818181818182,147.09381854673148,0
1,4,3.5,1,0.8333333333333334,0.6,0.6,39.9125713689583,0
0,6,6.0,2,0.29523809523809524,0.0,0.0,550.7998584939296,0
17,29,20.5,1,0.20185830429732868,0.14,0.14,942.4619920148879,1
9,10,5.0,1,0.19413919413919412,0.12980769230769232,0.0,14.221373234040952,1
27,31,14.75,1,0.1789767414679757,0.035449735449735446,0.0,47.07334150989418,1
1,2,1.5,1,0.6666666666666666,0.25,0.25,19.808671182949812,1
24,26,11.333333333333334,1,0.35861495135688687,0.06053960659223817,0.0,217.28498084922856,0
44,46,26.0,1,0.363062096402779,0.14177945345713994,0.0,253.8176870442955,1
3,11,9.333333333333334,1,0.1884874384874385,0.1324915824915825,0.07142857142857142,120.37108961568383,1
3,8,6.5,7,0.25,0.08333333333333333,0.08333333333333333,71.54069921916071,0
3,9,7.5,2,0.2222222222222222,0.0,0.0,795.9194414204015,0
22,68,57.0,1,0.09639336439160846,0.11702127659574468,0.11702127659574468,3020.310909014325,1
4,16,14.0,7,0.07142857142857142,0.02857142857142857,0.02857142857142857,814.5065746772663,0
1,10,9.5,2,0.07272727272727272,0.0,0.0,277.5094724467167,0
30,33,13.666666666666666,1,0.2585858585858586,0.03758043758043758,0.0,58.58133344363262,1
14,15,8.0,2,0.0847953216374269,0.0,0.0,54.25899205277088,1
0,3,3.0,7,0.08333333333333333,0.16666666666666666,0.16666666666666666,554.1055130091248,0
20,41,29.5,1,0.1561528030006291,0.0821204770568021,0.0,664.8099314307668,1
5,15,12.0,1,0.16777677946408595,0.09936249878778614,0.0,83.84951791907156,1
5,7,4.666666666666667,1,0.32380952380952377,0.16498316498316498,0.07142857142857142,56.64070766537213,0
2,5,4.0,2,0.23333333333333334,0.0,0.0,7.54545496057975,0
19,27,15.333333333333334,1,0.13884950175272756,0.08815942294761292,0.0,457.69176548161164,1
33,36,19.5,1,0.5333333333333333,0.05405405405405406,0.05405405405405406,223.5895368194181,1
2,4,3.0,2,0.6666666666666666,0.0,0.0,489.79585826311757,1
12,27,21.0,7,0.1286549707602339,0.02631578947368421,0.02631578947368421,639.0696587256255,0
34,37,20.0,7,0.2098515519568151,0.05,0.05,314.1873173548756,1
10,12,7.0,2,0.35714285714285715,0.0,0.0,113.77985021965875,1
11,18,12.5,7,0.1206959706959707,0.030303030303030304,0.030303030303030304,808.2365780918472,1
227,310,196.5,7,0.021736863418272554,0.002457002457002457,0.002457002457002457,3602.3726685976353,0
16,20,10.666666666666666,2,0.1137383689107827,0.027777777777777776,0.0,83.55644761763466,1
20,21,11.0,1,0.5356125356125356,0.03571428571428571,0.03571428571428571,184.06929433947153,0
2,5,4.0,2,0.43333333333333335,0.0,0.0,1.4774001300658735,0
5,7,4.5,2,0.6333333333333333,0.0,0.0,22.76869788039496,1
12,31,25.0,2,0.12770387507229614,0.0,0.0,265.3243086173797,1
68,72,27.0,1,0.2768243785084202,0.09823229205251677,0.0,612.1237537299257,1
75,88,39.333333333333336,1,0.6691627710169911,0.35856127774633717,0.1368421052631579,718.2298833408084,0
16,17,6.0,1,0.08166666666666667,0.011494252873563218,0.0,2.0767310994558223,1
140,141,71.0,2,0.5095017976373909,0.0,0.0,156.40199729453437,1
41,42,21.5,7,0.0769656699889258,0.023255813953488372,0.023255813953488372,162.22936048825719,1
36,54,36.0,2,0.14254971943352293,0.0,0.0,826.142469159613,1
32,39,23.6,1,0.08857858594905269,0.02444352427968215,0.0,108.04321008741961,1
5,10,7.5,7,0.20277777777777778,0.07692307692307693,0.07692307692307693,1972.236513086496,0
73,73,13.25,7,0.0946109746109746,0.009862318132994824,0.0,0.0,0
67,71,36.666666666666664,1,0.08825791988139953,0.013605442176870748,0.0,419.0010937750903,1
15,27,19.5,7,0.3919851576994434,0.01639344262295082,0.01639344262295082,864.129652909558,0
50,108,83.0,7,0.3546477466361126,0.009433962264150943,0.009433962264150943,1799.3415667757035,0
1,11,10.5,7,0.20107466063348417,0.034482758620689655,0.034482758620689655,944.8957007020474,0
2,5,4.0,1,0.35833333333333334,0.2727272727272727,0.2727272727272727,110.87270079041424,0
9,19,14.5,7,0.2966666666666667,0.022222222222222223,0.022222222222222223,1153.0720365569398,0
3,12,10.0,1,0.11916971916971918,0.09775007601094558,0.030303030303030304,245.57376227923206,0
25,25,12.5,7,0.024216524216524215,0.0,0.0,0.0,0
30,36,20.333333333333332,1,0.12348871172400584,0.04545454545454545,0.0,375.06593558343405,1
1,3,2.5,2,0.3333333333333333,0.0,0.0,6.014921652804777,1
19,40,30.666666666666668,7,0.08974774123884932,0.00835421888053467,0.0,1042.5756755580749,1
3,5,3.75,7,0.475,0.06666666666666667,0.0,0.0,0
5,10,7.5,2,0.2225108225108225,0.0,0.0,184.17883050248776,0
27,31,17.5,1,0.6146245059288538,0.125,0.125,387.4474742621097,0
10,12,7.0,1,0.5777777777777777,0.18181818181818182,0.18181818181818182,71.0233963330858,0
4,13,11.0,2,0.42140078703546197,0.0,0.0,992.8452268402152,0
7,8,4.5,2,0.08333333333333333,0.0,0.0,1.1475853212812779,0
43,50,28.5,7,0.08628038628038628,0.028169014084507043,0.028169014084507043,490.8043530933547,1
5,14,11.5,7,0.25733678086619266,0.020833333333333332,0.020833333333333332,1061.4137401796318,0
128,135,50.666666666666664,1,0.22098732180642253,0.09151749717787454,0.018518518518518517,733.9130688598921,0
3,6,4.5,2,0.15,0.0,0.0,0.22953106112437666,1
10,31,26.0,2,0.026108269394714407,0.0,0.0,525.7342666922158,1
12,12,4.75,1,0.31296914890664884,0.019017440892440892,0.0,0.0,0
3,16,14.5,7,0.09191176470588236,0.030303030303030304,0.030303030303030304,2320.062920978978,0
41,44,20.0,1,0.2896825396825397,0.10625793094236291,0.037383177570093455,710.0763749722006,0
4,11,9.0,1,0.21428571428571427,0.1,0.1,313.0604235464482,0
7,29,25.5,7,0.10289236605026078,0.017857142857142856,0.017857142857142856,2245.2176780950344,0
54,57,30.0,1,0.042395761433647774,0.011303511303511303,0.0,228.53492569393606,1
23,25,9.666666666666666,1,0.005555555555555556,0.0,0.0,10.996275013522311,0
7,27,23.5,1,0.1589187709877365,0.06451612903225806,0.06451612903225806,1122.322143750942,1
11,31,25.5,2,0.13331992540315207,0.0,0.0,1404.316944018975,0
37,63,44.5,2,0.08947167383699892,0.0,0.0,1935.408274327953,0
2,3,2.0,7,0.6666666666666666,0.16666666666666666,0.16666666666666666,834.9811882651377,0
4,7,5.0,2,0.14285714285714285,0.0,0.0,7.777794394308512,1
90,97,52.0,2,0.11509433962264151,0.0,0.0,83.44835773581389,1
7,13,9.5,2,0.13324175824175824,0.0,0.0,98.16273275464255,1
28,36,22.2,1,0.24390744995366304,0.08917599792648298,0.0,193.3793469276544,1
56,81,53.0,7,0.2133572926025756,0.00510204081632653,0.00510204081632653,2237.3493203617672,0
0,0,0.0,7,0.0,0.0,0.0,0.0,1
41,51,24.333333333333332,1,0.19102141743651177,0.032828282828282825,0.0,161.14124744393416,1
10,13,7.333333333333333,1,0.16468410816236903,0.09050659855257558,0.0,32.40385479394071,1
88,89,41.666666666666664,2,0.02933314930082488,0.0,0.0,4.919268015141012,0
40,52,32.0,2,0.05929038281979458,0.0,0.0,740.2681860776481,1
39,42,17.666666666666668,1,0.3013104466592839,0.08118869858000292,0.0,268.37399461457517,0
26,35,22.0,2,0.12894605394605396,0.0,0.0,354.4280515381333,1
16,19,11.0,7,0.2552048726467331,0.02127659574468085,0.02127659574468085,512.9407733732072,1
11,15,9.5,7,0.13801169590643275,0.043478260869565216,0.043478260869565216,144.3309139759243,1
42,75,49.0,1,0.3659398849804985,0.23801492178840267,0.06741573033707865,1251.1487236520106,1
12,16,11.0,1,0.20384294068504594,0.11029411764705882,0.02702702702702703,203.012555867735,0
1,6,5.5,1,0.419047619047619,0.2,0.2,485.44632963681437,1
2,4,3.0,7,0.9102564102564102,0.023809523809523808,0.023809523809523808,891.913386251582,0
10,20,15.0,7,0.22359219727640778,0.02,0.02,2530.8142471580672,0
8,22,18.0,7,0.13258274886181864,0.09230769230769231,0.09230769230769231,1150.1502117733019,0
8,11,7.0,2,0.22727272727272727,0.0,0.0,52.55939129326531,1
14,23,16.0,2,0.2285204991087344,0.0,0.0,254.51863005939816,1
1,4,3.5,2,0.41666666666666663,0.0,0.0,8.238611994519207,0
4,26,24.0,2,0.0649271620874055,0.0,0.0,699.0657555901086,0
8,15,11.0,7,0.18169934640522878,0.037037037037037035,0.037037037037037035,2550.906248993185,0
6,28,25.333333333333332,1,0.14652717652717653,0.05642197177378414,0.011235955056179775,447.58800134624823,0
8,15,11.0,7,0.3631562881562882,0.013333333333333334,0.013333333333333334,1307.194693292747,0
1,4,3.5,7,0.26666666666666666,0.14285714285714285,0.14285714285714285,205.07382709866553,1
29,59,44.5,2,0.06376262626262626,0.0,0.0,1201.7210884943208,1
12,21,15.0,2,0.36350140056022406,0.0,0.0,600.528612598832,0
4,7,5.333333333333333,2,0.35185185185185186,0.0,0.0,0.6293550093983024,1
2,9,8.0,7,0.09340659340659341,0.05,0.05,2801.518189410156,0
36,44,26.0,2,0.03582754454847478,0.0,0.0,30.59019633735902,1
6,17,14.0,2,0.048484848484848485,0.0,0.0,42.65347276382882,0
26,28,14.25,1,0.3112956187259593,0.046493879683534856,0.0,45.86023932023788,0
38,87,68.0,7,0.3744776828110161,0.03418803418803419,0.03418803418803419,1341.5517151143256,0
3,9,7.5,7,0.044444444444444446,0.06666666666666667,0.06666666666666667,114.97467301312754,0
4,9,7.0,7,0.5464718614718616,0.06818181818181818,0.06818181818181818,1193.4237243659536,0
4,12,10.0,2,0.0724025974025974,0.0,0.0,164.73545365651538,1
19,34,24.5,7,0.10549178798058978,0.030303030303030304,0.030303030303030304,1064.2256043003476,1
43,58,36.5,7,0.4476094081357239,0.044444444444444446,0.044444444444444446,167.25659882142656,1
5,9,6.5,7,0.29583333333333334,0.05,0.05,94.13348156611667,1
67,131,97.5,7,0.2661825698939299,0.00546448087431694,0.00546448087431694,2077.0732044903243,0
4,11,9.0,2,0.21976190476190477,0.0,0.0,128.74505841129263,1
26,27,14.0,2,0.014778325123152709,0.0,0.0,16.891264368482283,1
45,73,47.0,1,0.18689663521352567,0.06488718405110051,0.004032258064516129,1257.606932490993,1
17,19,8.0,1,0.15442311311876528,0.00980392156862745,0.0,6.454123208649661,0
0,4,4.0,2,0.0,0.0,0.0,3.221779311177653,1
20,22,12.0,1,0.050969320534537926,0.018518518518518517,0.0,109.49524621070405,1
41,43,22.5,2,0.3481182795698925,0.0,0.0,141.70199439779495,0
7,8,3.75,1,0.06818181818181818,0.0,0.0,0.0,0
20,21,7.142857142857143,1,0.2421130289517597,0.036558554216491755,0.0,0.0,0
11,22,16.5,7,0.5055491031100787,0.029411764705882353,0.029411764705882353,1213.8184943842607,0
29,31,14.333333333333334,1,0.06068069861173309,0.04053236539624924,0.0,60.84481308148471,0
16,21,13.0,1,0.3599104599104599,0.05,0.05,445.82533007068776,1
3,17,15.5,7,0.14629629629629629,0.0425531914893617,0.0425531914893617,1066.9423257351746,0
32,34,18.0,1,0.29095744680851066,0.018867924528301886,0.018867924528301886,511.2805058694453,1
10,59,54.0,7,0.06042978574431403,0.008695652173913044,0.008695652173913044,1302.9064227027611,0
21,37,23.25,1,0.0835527898027898,0.06833616400994658,0.0,263.2046443847414,1
6,7,3.3333333333333335,1,0.35555555555555557,0.0,0.0,0.0,0
9,22,17.5,7,0.14489994026284347,0.017241379310344827,0.017241379310344827,1122.9320062224178,0
17,29,21.333333333333332,1,0.10382739212007504,0.15281221922731356,0.03333333333333333,551.8918503044409,1
10,24,19.0,1,0.16630036630036632,0.12903225806451613,0.12903225806451613,368.0495846744534,1
3,12,10.5,2,0.2721014492753623,0.0,0.0,173.35362136069585,0
8,10,5.333333333333333,1,0.13434343434343435,0.05158730158730159,0.0,25.94871044313445,1
63,76,44.5,1,0.12349529555411909,0.009345794392523364,0.009345794392523364,1021.5450962910293,0
8,9,5.0,2,0.12637362637362637,0.0,0.0,3.3575271358337235,1
4,6,4.0,2,0.5952380952380952,0.0,0.0,74.24761491662748,0
23,31,16.333333333333332,1,0.06886339781076624,0.015873015873015872,0.0,374.0232724093816,0
3,7,5.666666666666667,1,0.3543771043771044,0.047619047619047616,0.0,74.28890927003594,0
2,16,15.0,7,0.13846153846153847,0.0967741935483871,0.0967741935483871,791.5951124256235,0
25,32,17.666666666666668,1,0.14084709007309626,0.023615464994775338,0.0,381.9743751913932,1
3,4,2.5,2,0.09523809523809523,0.0,0.0,3.4301214886357263,1
9,15,10.5,2,0.24166666666666664,0.0,0.0,251.22210079679024,1
11,12,4.666666666666667,1,0.04126984126984127,0.3333333333333333,0.0,128.52962389435694,1
1,83,82.5,7,0.08882525507452707,0.01276595744680851,0.01276595744680851,2363.2076717817304,0
9,14,10.333333333333334,1,0.22472089314194577,0.15953267162944582,0.08888888888888889,503.38603329881164,0
11,12,6.333333333333333,1,0.4516705516705517,0.023809523809523808,0.0,69.9594256829699,0
1,16,15.5,1,0.35910601026880096,0.06557377049180328,0.06557377049180328,786.6239294140513,1
5,8,5.0,2,0.33968253968253964,0.0,0.0,23.857904928075158,1
7,9,5.5,2,0.5961538461538461,0.0,0.0,17.98626767807027,0
15,40,32.5,2,0.05363557537470581,0.0,0.0,990.76184994871,1
1,4,3.5,1,0.30000000000000004,0.2222222222222222,0.2222222222222222,292.727568310829,1
26,66,53.0,7,0.03001909897764296,0.007575757575757576,0.007575757575757576,1597.732146505291,1
2,28,27.0,1,0.06477089509543871,0.0379746835443038,0.0379746835443038,1837.6178938887958,1
11,12,5.0,1,0.09206349206349207,0.0,0.0,1.6988308608824718,0
31,34,14.0,1,0.3752525252525252,0.23026315789473684,0.0975609756097561,633.2848318052902,0
213,310,203.5,7,0.02087103960884052,0.014319809069212411,0.014319809069212411,4055.732309338658,0
7,9,6.0,1,0.10473970473970473,0.0,0.0,6.3015572966669335,0
34,47,30.0,1,0.5869921134072078,0.1694915254237288,0.1694915254237288,929.0295406454279,0
7,16,12.5,1,0.06645021645021645,0.03125,0.03125,252.259870391595,1
8,16,11.333333333333334,1,0.08470418470418471,0.058879113717823395,0.0,140.71887126714233,0
34,46,29.0,2,0.056410256410256404,0.0,0.0,638.7743529142409,1
5,11,8.25,1,0.13273225957049486,0.007246376811594203,0.0,7.871244726026843,0
37,50,27.666666666666668,1,0.22113442113442117,0.15467252967252967,0.03896103896103896,847.1821707679671,1
36,38,10.428571428571429,1,0.31242579374704044,0.12765527015595038,0.0,77.98108762974401,1
4,14,12.0,1,0.10840017825311943,0.05405405405405406,0.05405405405405406,837.0591261628049,1
2,5,4.0,2,0.44999999999999996,0.0,0.0,6.059044408163196,0
0,17,17.0,7,0.12406015037593984,0.05128205128205128,0.05128205128205128,2315.78464688239,0
2,4,3.0,7,0.75,0.058823529411764705,0.058823529411764705,916.6343302997387,0
1,12,11.5,2,0.15449746332099273,0.0,0.0,153.66395101534985,1
93,98,51.5,2,0.0418001525553013,0.0,0.0,191.8912700554662,1
9,22,17.5,2,0.07364532019704434,0.0,0.0,163.8853918258998,0
8,16,12.0,7,0.06495405179615706,0.038461538461538464,0.038461538461538464,930.038055181111,0
27,29,15.5,2,0.021021021021021023,0.0,0.0,234.09397593369954,1
9,10,5.5,7,0.6153846153846154,0.07142857142857142,0.07142857142857142,742.4449477530499,0
71,75,29.333333333333332,1,0.30257170589230536,0.04616368286445013,0.0,626.438409434934,0
13,19,12.5,2,0.10015527950310558,0.0,0.0,75.61596376568683,1
4,10,8.0,1,0.15086580086580087,0.03571428571428571,0.0,6.779328740156258,1
4,9,6.666666666666667,1,0.11630591630591632,0.018518518518518517,0.0,0.9048804322490188,0
0,1,1.0,2,0.0,0.0,0.0,0.0,1
17,26,16.0,1,0.18878159469448072,0.04010115580529561,0.0,268.5334013474893,1
185,195,118.66666666666667,1,0.35594467007590075,0.33524516419253264,0.16279069767441862,1415.1167566941933,0
25,30,17.5,2,0.17086982784657204,0.0,0.0,111.36147303479238,0
0,3,3.0,2,0.3333333333333333,0.0,0.0,221.40162890557212,0
29,35,20.5,2,0.036630036630036625,0.0,0.0,233.72952459535733,1
12,13,7.0,2,0.01098901098901099,0.0,0.0,19.78663108769024,1
5,10,7.666666666666667,2,0.18195970695970698,0.0,0.0,4.335156131284219,0
119,126,63.666666666666664,1,0.09397429523108823,0.04313515688587707,0.0,1215.358394042557,1
20,40,30.0,2,0.15133885722121015,0.0,0.0,327.82635465174764,0
54,60,33.0,1,0.3383536360280546,0.23717567835214895,0.09803921568627451,556.9974473398177,1
3,7,5.5,7,0.4369047619047619,0.07692307692307693,0.07692307692307693,636.391126156263,0
25,31,13.5,1,0.14292745553505953,0.014271383351521354,0.0,65.1636501367091,1
31,33,17.166666666666668,1,0.2551932415709505,0.02124768544065531,0.0,6.671492653377548,0
0,8,8.0,7,0.2251082251082251,0.05263157894736842,0.05263157894736842,223.81656484414077,0
3,5,3.0,1,0.0,0.05555555555555555,0.0,5.862650733886625,0
2,6,5.0,7,0.17261904761904762,0.14285714285714285,0.14285714285714285,2127.171352188829,0
0,1,1.0,2,0.5,0.0,0.0,0.23233849357411737,0
1,24,23.5,7,0.06871991354749976,0.03636363636363636,0.03636363636363636,778.6825860411676,1
26,39,25.0,1,0.10262057849336664,0.06081190916105162,0.012987012987012988,376.87148016330326,1
17,35,26.5,7,0.10603371783496007,0.013888888888888888,0.013888888888888888,1502.5919156290365,0
1,3,2.5,1,0.6666666666666666,0.25,0.25,58.09250814876154,0
1,5,4.5,7,0.6422427690848744,0.03278688524590164,0.03278688524590164,1074.4493543868728,0
19,20,10.5,2,0.062169312169312166,0.0,0.0,13.819554000076458,1
69,91,56.5,7,0.529950656916949,0.02608695652173913,0.02608695652173913,1819.2897783374501,0
21,28,14.5,1,0.423959739091318,0.03551822573561704,0.0,31.097071230418898,0
86,89,32.333333333333336,1,0.13773681515616998,0.0,0.0,26.694084969262555,0
1,4,3.5,2,0.05,0.0,0.0,1415.320998624783,0
5,7,4.5,2,0.023809523809523808,0.0,0.0,5.9584504754302,1
2,4,3.0,2,0.125,0.0,0.0,19.120935451985105,1
41,50,29.5,2,0.26710589941972923,0.0,0.0,1118.1462226081733,1
29,36,21.5,2,0.015098722415795587,0.0,0.0,650.4359835890955,1
35,44,26.5,7,0.14949494949494951,0.03389830508474576,0.03389830508474576,1229.7206708571691,1
20,24,14.0,2,0.1721014492753623,0.0,0.0,120.94292262544549,1
129,139,74.5,2,0.5144429192404484,0.0,0.0,1080.6655876121827,0
13,16,9.5,2,0.2657894736842105,0.0,0.0,105.78982120652078,1
1,25,24.5,7,0.07824786324786324,0.0196078431372549,0.0196078431372549,519.8772855946295,0
3,4,2.0,1,0.39999999999999997,0.05555555555555555,0.0,0.0,0
20,20,10.0,7,0.04528985507246377,0.0,0.0,0.0,1
3,18,16.5,7,0.12795375356350966,0.03278688524590164,0.03278688524590164,1162.227981214082,0
28,35,23.333333333333332,1,0.09547308996892716,0.006802721088435374,0.0,213.26617042049347,0
4,10,8.0,2,0.1341991341991342,0.0,0.0,98.71460130817525,0
4,5,3.0,2,0.06666666666666667,0.0,0.0,4.6648316448059415,0
25,28,13.333333333333334,1,0.19518716577540107,0.08837408837408837,0.022727272727272728,381.2120172030478,1
1,9,8.5,1,0.20221445221445222,0.25,0.25,761.8389170955437,1
5,8,5.5,7,0.6962233169129721,0.02857142857142857,0.02857142857142857,2923.9360150555963,0
8,20,16.0,7,0.2888095238095238,0.02564102564102564,0.02564102564102564,572.2048841373895,1
4,8,6.0,2,0.3106060606060606,0.0,0.0,377.2417115949326,0
16,31,23.0,1,0.16633366633366634,0.11320754716981132,0.11320754716981132,510.51519257252085,0
50,77,44.666666666666664,2,0.05250846199218598,0.0,0.0,458.9616099719983,1
35,37,17.5,1,0.2372088168990565,0.041495005463207925,0.0,204.9333399147948,1
4,11,9.0,7,0.07683982683982685,0.11764705882352941,0.11764705882352941,237.42741817444337,0
29,34,20.0,1,0.3465911527739485,0.0927439418818729,0.03571428571428571,617.6264959687893,0
4,20,18.0,7,0.15886965331923703,0.01639344262295082,0.01639344262295082,1535.5735112531688,0
2,13,12.0,2,0.16047297297297297,0.0,0.0,718.0241983448218,0
9,41,36.5,1,0.10062034739454095,0.07575757575757576,0.07575757575757576,1211.22741637532,1
5,13,10.5,1,0.17261904761904762,0.09090909090909091,0.09090909090909091,255.6673055666911,1
9,14,9.5,1,0.22128851540616246,0.041666666666666664,0.041666666666666664,305.7479417503146,1
55,61,28.0,1,0.19340016708437757,0.13602053140096618,0.014084507042253521,442.66826915771475,0
19,36,26.5,1,0.1343621619690637,0.027777777777777776,0.027777777777777776,1208.3147230819632,1
3,8,6.5,7,0.2892857142857143,0.07692307692307693,0.07692307692307693,76.04389867640552,0
31,38,22.5,7,0.24119846261355693,0.039473684210526314,0.039473684210526314,962.7553793523281,1
17,79,70.5,7,0.08307766928193758,0.013215859030837005,0.013215859030837005,3114.902551686295,0
9,12,6.333333333333333,1,0.2995642701525054,0.24675324675324675,0.12,165.75126912397624,0
7,16,12.5,2,0.15587044534412955,0.0,0.0,904.6638707210352,1
1,10,9.5,2,0.19672020856109662,0.0,0.0,570.4399117124078,0
87,100,56.5,7,0.07500612962105321,0.019867549668874173,0.019867549668874173,1038.1399194917533,1
38,131,112.0,1,0.18820815912071792,0.2154696132596685,0.2154696132596685,3440.7037000654595,0
14,18,10.333333333333334,1,0.24428104575163398,0.123471557682084,0.04,155.17960207071457,1
52,54,20.75,1,0.4085508959468256,0.22762141009267445,0.0,183.3426525098187,1
21,22,12.666666666666666,1,0.06218010861973711,0.00980392156862745,0.0,160.42162524182845,1
3,4,2.5,2,0.1,0.0,0.0,5.54174998806269,1
14,19,12.0,2,0.23308823529411765,0.0,0.0,4.638962319566495,0
7,11,8.333333333333334,1,0.2738927738927739,0.16805555555555554,0.0,67.78377513472859,1
4,8,6.0,2,0.022222222222222223,0.0,0.0,260.51290320289576,1
8,9,5.0,2,0.5800865800865801,0.0,0.0,43.19071733073455,1
36,52,29.0,1,0.08773910031920408,0.03710575139146568,0.0,1109.5156071777005,0
11,12,7.0,1,0.47171717171717176,0.136437908496732,0.041666666666666664,174.72929250484216,0
3,43,41.5,2,0.03850396057842866,0.0,0.0,1721.5693064529219,1
1,27,26.5,7,0.23256672314615956,0.009009009009009009,0.009009009009009009,1338.7708533355076,0
5,6,3.5,2,0.023809523809523808,0.0,0.0,2.382739882626344,1
1,4,3.5,7,0.1388888888888889,0.09090909090909091,0.09090909090909091,767.3233116323208,0
36,41,23.0,1,0.13699788583509515,0.041666666666666664,0.041666666666666664,837.1890986490828,1
7,16,12.5,7,0.26965960297162345,0.03508771929824561,0.03508771929824561,1523.4376069504408,0
38,40,14.5,1,0.4100455319091812,0.1497081562317391,0.0,218.6094549242119,1
15,21,13.5,7,0.21190476190476193,0.03125,0.03125,91.59140688233289,1
5,8,5.5,2,0.07692307692307693,0.0,0.0,252.41228617389478,1
6,9,6.0,2,0.5444444444444444,0.0,0.0,27.386057676752248,0
9,11,5.333333333333333,2,0.3333333333333333,0.0,0.0,17.813738999919288,0
9,16,11.5,7,0.5118315018315018,0.021739130434782608,0.021739130434782608,670.1780087316672,0
0,1,1.0,2,0.5,0.0,0.0,0.32351545314867247,1
32,41,25.0,7,0.15740265297389816,0.01639344262295082,0.01639344262295082,613.8750463325563,1
